	auROC	auPRC	recall@50%FDR	recall@25%FDR	recall@10%FDR
46	0.997523638669757	0.800299167798648	0.860655737704918	0.7295081967213115	0.5983606557377049
47	0.9781239779313331	0.7786719537981792	0.8367857142857142	0.7	0.53
48	0.9911693482779628	0.726348030329816	0.7750424448217318	0.6477079796264855	0.49745331069609505
49	0.9933055063129388	0.7358285994485472	0.7828335056876939	0.656670113753878	0.48810754912099275
50	0.9944879964012076	0.734820116630779	0.7985865724381626	0.6560659599528857	0.4664310954063604
51	0.992163976047683	0.7195414865229046	0.8060538116591929	0.6591928251121076	0.4327354260089686
52	0.9870050925150706	0.6568498721541622	0.7065750736015701	0.5691854759568205	0.3395485770363101
53	0.9920148843536551	0.6997528941464216	0.7502061005770816	0.5861500412201154	0.41220115416323166
54	0.9946466564818666	0.6732380844247887	0.747599451303155	0.5157750342935528	0.3429355281207133
55	0.9949651983982121	0.7643616428611941	0.8214285714285714	0.7068452380952381	0.5491071428571429
56	0.9950618988845439	0.7540067484517667	0.8095238095238095	0.674074074074074	0.508994708994709
57	0.9901030122856316	0.6981064797475202	0.7518248175182481	0.6068821689259646	0.3962460896767466
58	0.98630524177408	0.7367406477812835	0.7782909930715936	0.640877598152425	0.5150115473441108
59	0.990155104179123	0.6815378008182083	0.7118353344768439	0.5789022298456261	0.4065180102915952
60	0.997233376707037	0.7885037274329388	0.8726415094339622	0.7570754716981132	0.5141509433962265
61	0.9852852288181018	0.7251834983327894	0.7799862919808088	0.6394790952707334	0.46333104866346814
62	0.9944681792120612	0.6409584221294997	0.7258278145695364	0.5390728476821192	0.003973509933774834
63	0.9925086636270283	0.7479763658148169	0.7980769230769231	0.6557692307692308	0.5044871794871795
64	0.9859192670027257	0.6946404934759987	0.7094430992736077	0.5554479418886199	0.4314769975786925
65	0.995205952742861	0.7407770985513523	0.8032786885245902	0.65807962529274	0.477751756440281
66	0.9976820483905008	0.7730591369412954	0.8545176110260337	0.6998468606431854	0.4655436447166922
67	0.9938817170838206	0.7385573700306924	0.8032220943613348	0.6766398158803222	0.476409666283084
68	0.9944074360480226	0.6379082131672845	0.6867219917012448	0.4605809128630705	0.229253112033195
69	0.9902553160044936	0.7242578947261094	0.7666905958363245	0.6374730796841349	0.4809763101220388
70	0.9929494105852474	0.7301238877049305	0.7770193401592719	0.6791808873720137	0.4789533560864619
71	0.9962257738248868	0.7698940175624127	0.832109129066107	0.6883525708289612	0.5131164742917104
72	0.9740937952281317	0.6677522934825213	0.6955634880163182	0.5655277919428863	0.4176440591534931
73	0.9962487039920823	0.7749206598766617	0.8397565922920892	0.7403651115618661	0.5760649087221096
74	0.9827501024234289	0.7315317563171757	0.8027888446215139	0.6832669322709163	0.4601593625498008
75	0.9907698348650873	0.6940707777802972	0.7293532338308458	0.6029850746268657	0.41194029850746267
76	0.9995603483820609	0.8181110991053228	0.9220338983050848	0.823728813559322	0.5966101694915255
77	0.9927007292556129	0.7052956683040433	0.7628959276018099	0.6036199095022624	0.41357466063348414
78	0.9942459292376322	0.7214465124864204	0.7879684418145957	0.6203155818540433	0.4349112426035503
79	0.996948040789674	0.7424779661053237	0.8445378151260504	0.6512605042016807	0.40896358543417366
80	0.9932716648376596	0.6915822767898302	0.7340277777777777	0.5645833333333333	0.3576388888888889
81	0.9969232144933311	0.7484161489015951	0.8244084682440846	0.6475716064757161	0.44582814445828145
82	0.9958786242267234	0.7381992592080734	0.8043981481481481	0.6331018518518519	0.4444444444444444
83	0.9957470089769731	0.7562372777438582	0.8117647058823529	0.6745098039215687	0.5084967320261438
84	0.9882960676961051	0.7100354011814238	0.758177570093458	0.6436915887850467	0.4369158878504673
85	0.9941249363146506	0.7810266667420491	0.8252307692307692	0.6953846153846154	0.5636923076923077
86	0.9948182064636057	0.7114226601078587	0.7755610972568578	0.6259351620947631	0.3827930174563591
87	0.9823119135714897	0.695614574678407	0.7293139293139294	0.5721413721413722	0.4128898128898129
88	0.9955019911785545	0.7487454060046341	0.81282722513089	0.7028795811518325	0.48429319371727747
89	0.9918285130430463	0.7118357455087756	0.7730220492866408	0.6394293125810635	0.4280155642023346
90	0.9805555578866477	0.7495859516665535	0.7940838598506605	0.648190695002872	0.4997128087306146
91	0.9916944268886847	0.7709441186219549	0.8167396061269147	0.6947483588621444	0.5454048140043763
92	0.9958835908794234	0.7186685896812642	0.8067114093959732	0.5959731543624162	0.36644295302013424
93	0.9943398506165089	0.7423280103473258	0.7959413754227734	0.6764374295377678	0.5140924464487034
94	0.9923790877664205	0.7878468260518874	0.8378109452736319	0.7402985074626866	0.5950248756218905
95	0.9867210250479803	0.6959598979901918	0.7456993268511594	0.5893792071802543	0.4293193717277487
96	0.9971052478675466	0.7869540380563924	0.8562874251497006	0.7335329341317365	0.5688622754491018
97	0.9859591171691873	0.7506040134583217	0.8043326345213138	0.6547868623340322	0.5003494060097834
98	0.9899700991867721	0.7196139079316591	0.7567061759201498	0.6082345601996257	0.4978165938864629
99	0.9838757373519109	0.6400265656507679	0.6670247046186896	0.5435016111707841	0.35875402792696026
100	0.9933021840425872	0.7404822763163055	0.8032290615539859	0.6599394550958627	0.46417759838546924
101	0.9933889353008486	0.73997793282369	0.8337988826815642	0.6773743016759777	0.4036312849162011
102	0.98481100698313	0.6363068155992946	0.6682692307692307	0.5192307692307693	0.32596153846153847
103	0.9952552764245146	0.7398894847941946	0.8009661835748793	0.6444444444444445	0.47342995169082125
104	0.9944094529526795	0.7692798442642121	0.8421433743664012	0.6712527154236061	0.4960173787110789
105	0.9908307270272766	0.7130012957319884	0.7643142476697736	0.6038615179760319	0.4507323568575233
106	0.9930438172937841	0.7548491457969484	0.8145896656534954	0.7001013171225937	0.5086119554204661
107	0.9939854235649187	0.7090790756416593	0.783419689119171	0.6020725388601036	0.42590673575129534
108	0.9916684193871966	0.6380623287855729	0.6774193548387096	0.4568642160540135	0.2700675168792198
109	0.9967948490763121	0.7733691274023348	0.8615819209039548	0.7048022598870056	0.4830508474576271
110	0.9955731250629741	0.6301442428702418	0.6609336609336609	0.4275184275184275	0.26535626535626533
111	0.9868316153745341	0.6783261636202335	0.7145833333333333	0.6	0.39375
112	0.9779655675192169	0.759118980019369	0.8103448275862069	0.6642170717919729	0.5081967213114754
113	0.9977954075273806	0.6857439368175074	0.831140350877193	0.5197368421052632	0.019736842105263157
114	0.9900420646486432	0.7304267394636114	0.7761324041811847	0.6480836236933798	0.47822299651567945
115	0.9960852903873789	0.763813289178379	0.8352941176470589	0.7274509803921568	0.503921568627451
116	0.9911687665516663	0.7830882598025695	0.8275574112734865	0.7093945720250522	0.5411273486430063
117	0.9912304073365716	0.710838358891764	0.7585868498527969	0.6241413150147204	0.4631992149165849
118	0.9931895631872729	0.735627709904697	0.797799174690509	0.671251719394773	0.48418156808803303
119	0.9943658839910736	0.7240206502997328	0.7888762769580022	0.6583427922814983	0.4540295119182747
120	0.993658611743036	0.7178495843429988	0.7685714285714286	0.6314285714285715	0.4438095238095238
121	0.9918393387721888	0.7117085607514898	0.7721238938053098	0.6216814159292036	0.4280973451327434
122	0.993131024593347	0.7531306142848522	0.8100407055630936	0.6811397557666214	0.5156037991858887
123	0.9936866808951945	0.5909766366385019	0.602711157455683	0.3680917622523462	0.17935349322210636
124	0.984496418181908	0.6714275070318384	0.7155612244897959	0.6211734693877551	0.39668367346938777
125	0.9974822376438933	0.7770573161385583	0.8525033829499323	0.6941813261163735	0.5466847090663058
126	0.9908929830463011	0.730111670717445	0.7768987341772152	0.6439873417721519	0.4709915611814346
127	0.9905773223449184	0.7064184218997424	0.7543520309477756	0.5986460348162476	0.46808510638297873
128	0.9984756834277002	0.7917038252115495	0.8616600790513834	0.7490118577075099	0.5355731225296443
