	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05		pos	neg	amb	pos%	neg%	amb%
0	0.8870362469723464	0.14996478541035013	0.0	0.0	0.0	0.0	EXP0	57136.0	4806632.0		0.011747270840220998	0.988252729159779	
1	0.8863860155488015	0.115497715380232	0.0	0.0	0.0	0.0	EXP1	45169.0	4818599.0		0.009286832760115203	0.9907131672398848	
2	0.902924026181357	0.20381534072322488	0.055980276847914595	2.261829367592509e-05	2.261829367592509e-05	2.261829367592509e-05	EXP2	44212.0	4541451.0	278105.0	0.009090071730395036	0.9337310085513947	0.05717891971821024
3	0.9191025324631019	0.13733403248335538	0.0	0.0	0.0	0.0	EXP3	19044.0	4844724.0		0.003915482810857755	0.9960845171891423	
4	0.8393729519594746	0.07839387241061195	0.00020347949944043138	0.00010173974972021569	0.00010173974972021569	0.00010173974972021569	EXP4	19658.0	4844110.0		0.004041722384784801	0.9959582776152152	
