	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
0	0.9272989743979392	0.22983880030207815	0.15336982142143743	0.00235707722424194	0.0011186129199792258	0.0009987615356957373
