	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000BMT	3506.0	5515603.0	232001.0	0.0006096214469902332	0.959050165967961	0.0403402125850488	0	0.9629803013774708	0.09172770910150972	0.014831717056474614	0.0068454078722190535	0.001426126640045636	0.001426126640045636
ENCSR061DGF	6545.0	5432299.0	312266.0	0.0011380411781377856	0.9445653100010258	0.054296648820836325	1	0.9443688554328903	0.12034791228458781	0.05408708938120703	0.00030557677616501144	0.00030557677616501144	0.00030557677616501144
