	pos	neg	amb	pos%	neg%	amb%
ENCSR000EYV	1500.0	4862268.0		0.00030840286789994917	0.9996915971321001	
ENCSR000DYS	3394.0	4616388.0	243986.0	0.0006978128891016183	0.9491381990259404	0.050163988084958
