	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
b'ENCSR000EYV'	78.0	243111.0		0.00032073819128332283	0.9996792618087167		0	0.9717548578450557	0.20339736594286298	0.05028462998102467	0.006641366223908918	0.0009487666034155598	0.0009487666034155598
b'ENCSR000DYS'	182.0	230794.0	12213.0	0.0007483891129944199	0.9490314117826053	0.05022019910440028	1	0.9706037578243176	0.35398180375168375	0.2465547481834127	0.00726634928589326	0.0	0.0
b'ENCSR000EAG'	505.0	242684.0		0.0020765741871548466	0.9979234258128451		2	0.9562136671321946	0.47122201150453313	0.43184044163476093	0.16409936782120915	0.0010684711957973465	0.0010684711957973465
b'ENCSR000BGQ'	965.0	242224.0		0.003968107110107776	0.9960318928898922		3	0.9812527662327474	0.6768790266817759	0.7555671085694481	0.4747422233775236	0.2044016982930422	0.09297287929988736
b'ENCSR332EYT'	242.0	225568.0	17379.0	0.000995110798596976	0.9275419529666227	0.07146293623478035	4	0.9696243898513452	0.5956345701846584	0.7036147623862488	0.3628665318503539	0.0	0.0
b'ENCSR000DKV'	759.0	242430.0		0.003121029322872334	0.9968789706771277		5	0.9940044596822504	0.9046221921050145	0.9688433382137628	0.8859736456808199	0.7274963396778916	0.572298682284041
b'ENCSR000DRZ'	747.0	235338.0	7104.0	0.0030716849857518225	0.9677164674389055	0.029211847575342634	6	0.9939057612723928	0.9167406198800463	0.9677812290638894	0.8976795176320117	0.7753212741336257	0.6630123637249528
b'ENCSR000DZN'	672.0	235582.0	6935.0	0.0027632828787486274	0.9687198022936893	0.028516914827562103	7	0.9957178951149286	0.9307041420698946	0.976	0.9194146341463415	0.8154146341463414	0.7206504065040651
b'ENCSR000AKB'	987.0	230477.0	11725.0	0.004058571728162047	0.9477278988770051	0.048213529394832824	8	0.9903233324754452	0.9001445899439923	0.9498466340203412	0.8641769359091643	0.7428294677931443	0.6246031318947425
