	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
0	0.9872233996434556	0.27659822082459073	0.1688167259786477	0.05171263345195729	0.006116548042704627	0.0003336298932384342
1	0.9802717876651007	0.4135542692030033	0.37967509025270757	0.15700361010830324	0.025884476534296028	0.004945848375451264
2	0.9753330094234708	0.2933828033505901	0.21135732563837317	0.04344748734142756	0.0034845102629716337	0.0016333641857679533
3	0.9781779352459855	0.37226850505424436	0.32592071311283133	0.12061928219563688	0.036406286652592074	0.014403002580342482
