	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recall@50%FDR	recall@25%FDR	recall@10%FDR
ENCSR000BMT	173.0	232329.0	10687.0	0.0007113808601540366	0.9553433749059373	0.04394524423390861	0	0.9505035427013173	0.05994730265454354	0.017341040462427744	0.0	0.0
