	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000BGQ	18410.0	4845358.0		0.003785131198692043	0.9962148688013079		0	0.9740847554378628	0.31919130679923596	0.25067897881586093	0.08147745790331341	0.0	0.0
ENCSR000BIJ	21055.0	4650708.0	192005.0	0.00432894825575562	0.9561944566434912	0.03947659510075316	1	0.9757142723525932	0.399442021849036	0.36694371883163146	0.18081215863215389	0.052434101163619094	0.00023747328425552126
ENCSR000BUW	28153.0	4630985.0	204630.0	0.00578831062665818	0.9521393701344307	0.04207231923891107	2	0.976907984735087	0.4589284304870229	0.43292011508542605	0.2365644869108088	0.10499769118744005	0.026533584342698823
ENCSR000BGW	8603.0	4855165.0		0.001768793248362175	0.9982312067516378		3	0.986090431440354	0.29203321781429514	0.19528071602929212	0.05195861908636522	0.0001162385214460072	0.0001162385214460072
