	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
0	0.9465686342290296	0.28764426837804974	0.20905080404155402	0.13206204639248612	0.08068877187989185	0.04617902376547602
