	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000EAG	10269.0	4853499.0		0.002111326033643052	0.9978886739663569		0	0.9438858226584955	0.09699465713706132	0.0	0.0	0.0	0.0
