	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
0	0.9740847554378628	0.31919130679923596	0.25067897881586093	0.08147745790331341	0.0	0.0
1	0.9757142723525932	0.399442021849036	0.36694371883163146	0.18081215863215389	0.052434101163619094	0.00023747328425552126
2	0.976907984735087	0.4589284304870229	0.43292011508542605	0.2365644869108088	0.10499769118744005	0.026533584342698823
3	0.986090431440354	0.29203321781429514	0.19528071602929212	0.05195861908636522	0.0001162385214460072	0.0001162385214460072
