	pos	neg	amb	pos%	neg%	amb%
ENCSR000EBW	485184.0	2784714.0	379726.0	0.13294081801303367	0.7630139433541647	0.10404523863280163
ENCSR000EGP	431582.0	2821402.0	396640.0	0.11825382559956861	0.7730664857530529	0.10867968864737847
ENCSR000DZL	549262.0	2852372.0	247990.0	0.15049824310668716	0.7815522914141292	0.06794946547918361
ENCSR000ECO	119292.0	3530332.0		0.03268610684278709	0.967313893157213	
ENCSR936XTK	644458.0	2726132.0	279034.0	0.17658202598404657	0.7469624268143786	0.07645554720157474
