	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
0	0.9478157339103485	0.17340300386886906	0.022240527182866558	0.002059308072487644	0.00020593080724876442	0.00020593080724876442
