	auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
23	0.9895737993360463	0.6528233719662448	0.7177948540839233	0.5230961837333794	0.2250474874805733	0.0018131583491624935
24	0.9838481507282677	0.6725505094179063	0.725479832182617	0.5642694327904595	0.3451488223051766	3.3034917908228995e-05
25	0.9781935956033495	0.6969044161841542	0.7561392269912449	0.601476465025472	0.38973795796345445	0.040023184161557
26	0.9905720145662383	0.7199981764582858	0.7868428005284016	0.6336063408190225	0.40110964332893	0.06768824306472919
27	0.9923282710171244	0.7145243835260421	0.7745878866456751	0.6251775020065444	0.41705254059393715	0.07032166450577268
28	0.9966079668574916	0.7631682034375327	0.8333483388853876	0.7084721346898353	0.497344017286396	0.08841271270370037
29	0.9900078977883637	0.6958462047359817	0.751332070985072	0.5760271258091506	0.36804791052005814	0.059888150072658415
30	0.9812450218587272	0.6593989914113596	0.6918194790535216	0.5299128916150193	0.3392115519775094	0.03771856963346325
31	0.9850335287721158	0.6828223992284551	0.7421175554690541	0.5943947061113274	0.3877643700531984	0.01985208252238225
32	0.9555176201413861	0.7281662794360707	0.7788047039348898	0.6545504707383523	0.4875331930889402	0.3395983492545206
33	0.9947991372914574	0.7150437212880822	0.7952533927751918	0.6070936864879041	0.36720645118992984	0.028453418999541073
34	0.9826899415032567	0.737891134436242	0.7909455515847625	0.6345604644267233	0.4492111300113922	0.30250159958800854
35	0.9866588691189243	0.7018449586480167	0.7639429867739588	0.5930745195394427	0.35564781920130123	0.07815777083422505
36	0.979216859577488	0.7320000416864451	0.8113251833740831	0.6566845965770172	0.4041858190709047	3.911980440097799e-05
37	0.9865951995049476	0.6602930158720169	0.7100949501629742	0.5425858566772167	0.323113987434456	0.011053899570126128
38	0.9880508228133632	0.6913090687143344	0.738776097912167	0.5928869690424766	0.3824334053275738	0.0383873290136789
39	0.9926491505143498	0.7240011150310063	0.7934616276373754	0.6384419197774172	0.4012520287502898	0.009784372826338976
40	0.9805576706938535	0.6701046522805806	0.713249225934655	0.5659688525347751	0.3668376542354083	0.03602292157678266
41	0.9946364011410004	0.6266979310759441	0.6846513321599805	0.4471687807246465	0.14644656187412758	0.0015779571523942466
42	0.9960947319038264	0.682509008226017	0.7551669316375199	0.5186362833421657	0.3048342460107166	0.021374315491962552
43	0.9900988674329816	0.6783333889385698	0.730970970970971	0.5548348348348349	0.3380980980980981	0.058258258258258255
44	0.9844671416854457	0.713374881405866	0.7643356643356644	0.6180652680652681	0.43225524475524474	0.1127913752913753
45	0.9917908400500617	0.558840624411997	0.5850411710887465	0.35155535224153706	0.09158279963403476	4.574565416285453e-05
46	0.9959039198663253	0.702644656626	0.7716976633285646	0.5736766809728183	0.3459704339532666	0.0013710061993323795
47	0.9855564581297391	0.6836531189451408	0.7360674761540856	0.5694432651212816	0.35996716764314624	0.04440859302029379
48	0.9931272796424935	0.6646245445284055	0.7733463562862879	0.5199956590156818	0.03961148190352162	0.00010852460795485376
49	0.9918570311207262	0.7236632248556756	0.7818787211828776	0.6340472360958266	0.41730861480290077	0.0338327830920737
50	0.9958863773959526	0.7458631329972528	0.8141519648430037	0.6773453920132476	0.455894529010891	0.07470861728552322
51	0.9949041668081281	0.7281433836134682	0.7968369829683698	0.6274939172749392	0.42068126520681265	0.011922141119221411
52	0.9818202746867276	0.6217595840994752	0.6602161561792473	0.49152035541885597	0.289119569396386	0.05408176342432398
53	0.9956018482195653	0.7307211057387988	0.7968298109010011	0.632313681868743	0.40695216907675197	0.01824249165739711
54	0.992483461313326	0.7544414261358621	0.8266797690701388	0.6821643532735536	0.45129590959341603	0.08309789952094337
55	0.9907069526942844	0.695236548435817	0.7512466326589099	0.592938614088382	0.3838482260560555	0.04711411704017883
56	0.9860491750617693	0.6384937721338557	0.6836544437538844	0.4974251975494984	0.2951256326023262	0.04053094202255172
57	0.9764857944506183	0.7150057864886664	0.7702702702702703	0.6148571779971097	0.4151677274544169	0.24301263721058944
58	0.9807319576308593	0.689610533649442	0.7308522481993956	0.5809874355304114	0.4160134505714221	0.2586735737168564
59	0.9885677010917265	0.6578009491353357	0.70452659721582	0.5397344887987462	0.33152023600995667	0.06365815432838573
60	0.9858045884890502	0.7130323494261596	0.76747077841333	0.611837851280776	0.41800547127580207	0.19248943048992787
61	0.9913740508227575	0.6682829564593789	0.7229032414361161	0.5309365763845147	0.3298609428751393	0.009302776297301226
62	0.994823916460189	0.7153980941923924	0.7823494687131051	0.6172373081463991	0.3955135773317591	0.012396694214876033
63	0.9920033534261761	0.6936333506120064	0.7570213862406596	0.5906725070858027	0.3362535429013141	0.01004895645452203
64	0.9904498231532598	0.7053803421455528	0.7564311438861259	0.5929085920082319	0.40889212827988336	0.1599639855942377
65	0.9936530609606613	0.7058958485546579	0.7730099207291024	0.5869843831584943	0.3553424787582475	0.051265011629562825
66	0.9900396253228365	0.6655213309929313	0.7166928780049427	0.5343518310492025	0.33569984273197034	0.006425522354527073
67	0.9968641710215042	0.7620586599947653	0.8370032040357216	0.6886631672233963	0.46533506033131095	0.057263617151816756
68	0.9911751100905765	0.7630679287165049	0.8711187214611872	0.7157534246575342	0.313013698630137	0.002397260273972603
69	0.988443619173158	0.7454678676206046	0.8057040155134086	0.6655157735420707	0.48994939223383627	0.22522820791751408
70	0.9884908453120513	0.6522647747391479	0.7001368669901704	0.5110115714818962	0.29059350503919373	0.0010576085604081125
71	0.9934777478530337	0.7412105765770786	0.8303626306084819	0.6742470805162877	0.3543331284572833	0.004609711124769515
72	0.9802315101963877	0.6761469239975815	0.7209743934017455	0.5677376042965379	0.35945142418720627	0.029193440107413447
73	0.9950756327588958	0.7298683219530487	0.8032492679701521	0.6362992349107396	0.40970057617833194	0.008170397657504486
74	0.991409986487743	0.756158215264284	0.8203203611541704	0.6693046150499035	0.48385956324277285	0.2143265073019499
75	0.9926232948616415	0.6900863083516229	0.7451015639043681	0.5871532146923123	0.35975792438132903	0.00137815327461202
76	0.9899578663573486	0.5736702606565706	0.602329055476336	0.3547565695661031	0.14028654851633054	0.0010524886263325864
77	0.9887653815668724	0.6713488874575644	0.7292262093786387	0.5509156345929925	0.3378850428707526	0.020218058642955436
78	0.9876181599059576	0.6683880909083519	0.7210726351351351	0.5594172297297297	0.33217905405405407	0.007263513513513514
79	0.9859353820018735	0.7144162420715179	0.7635577611787578	0.6143456461680139	0.42545789419830143	0.25439987721272894
80	0.994122684661983	0.5996185558252307	0.68785141196538	0.4563775349042896	0.0006949270326615705	6.31751847874155e-05
81	0.9949135585497682	0.6670435570937028	0.7372825002770698	0.5315305330821235	0.23611880749196498	0.0032694225867228193
82	0.9997089365704889	0.50480270259663	0.6118881118881119	0.019230769230769232	0.008741258741258742	0.0
83	0.9899637133454127	0.6974095101521881	0.7593775884510708	0.6072654123772334	0.3984735534256301	0.011241273222103894
84	0.9948219910234346	0.7128697678723819	0.7737989103516593	0.600148588410104	0.3900941059930659	0.070827142149579
85	0.9871104176482856	0.683289825633897	0.7344690622478743	0.5842177124061317	0.37848321231303916	0.007478433562961584
86	0.9890590864947755	0.6771167824821334	0.7417593328038126	0.5569400317712471	0.3261517077045274	0.008786735504368547
87	0.9986783420902853	0.7607220339617697	0.8546998325759387	0.71633580483138	0.31750777325998564	0.011719684286055968
88	0.9966690133107559	0.7147489171478713	0.7987425149700599	0.6106586826347306	0.3429341317365269	0.001377245508982036
89	0.9879551584369939	0.6610146780026713	0.7080326511297764	0.5577309830829291	0.3453211877439962	0.02259552821483497
90	0.9950853815585586	0.7007752130111842	0.7654189894699585	0.5753915582691798	0.36479072648438193	0.006105654366870188
91	0.9962269284486365	0.737268768011889	0.8082716049382717	0.645679012345679	0.4233950617283951	0.08697530864197531
92	0.9977095016741571	0.758396747880701	0.841283837404109	0.6886517943743938	0.43197248919848336	0.025306410369455957
93	0.9860922951960323	0.690171818018595	0.7366214243563065	0.5909246203062397	0.4029257384228344	0.03267385160108085
94	0.9882977275419369	0.678043580905392	0.7269001811750496	0.55750150979208	0.37093434561297556	0.05836424812354413
95	0.9884521821095662	0.7746585102765526	0.8286588775420113	0.7127049059713353	0.5521351422937697	0.399540892904441
96	0.9979110781938458	0.7110127193917211	0.8090225563909774	0.5968421052631578	0.21330827067669172	0.0030827067669172933
97	0.986331359976807	0.6865061440693657	0.7471889287038181	0.564438403558631	0.34264178920054367	0.06750689896618477
98	0.9915956667956207	0.6665974265115135	0.7223582505161074	0.538047913966105	0.2702962216140957	0.013058716212972298
99	0.9933531810766782	0.7070452486959257	0.7810263306294192	0.5830477595106928	0.34433696265128183	0.007721337786839023
100	0.9576685235653587	0.6118324881908046	0.6455549511624057	0.5267365134924201	0.3693919542132772	0.17233876498829317
101	0.9814738894539055	0.7457685226174815	0.8030927835051547	0.6935300391041592	0.5247067188055456	0.3542481336651262
102	0.9885419863765185	0.6892420481582253	0.7455961759759228	0.5785606798265026	0.35797114278126935	0.05470478888200407
103	0.9966212805560397	0.7433741776097696	0.8197338689430078	0.6690099589923842	0.42195999665243955	0.013641308896141936
104	0.9929244338845539	0.690683784872292	0.7714142175332831	0.5856568701331324	0.256405425772419	0.0
105	0.9954806000495684	0.7252911844042697	0.7882235969951392	0.627817057003977	0.42929739284136104	0.06004197967300044
106	0.9813711353058562	0.7445583971404499	0.7963302752293578	0.6470688850878556	0.4704089566163894	0.3208676722127196
107	0.9948837409692085	0.705950192917935	0.7846931097495432	0.6100182736751586	0.2548102762549715	0.00010749220681500591
108	0.9768073249917038	0.6697008914930856	0.7126953492750895	0.5592637921295425	0.37805968744115986	0.21001223874976463
109	0.9993019314207373	0.7899313220372218	0.9022208973021315	0.7624087047249962	0.3195707258905947	0.004471605306304963
110	0.9888366081962847	0.7515846329251952	0.8116767189384801	0.671773220747889	0.4814957780458384	0.26250904704463207
111	0.9784832031252065	0.7465374755708516	0.7957226762002043	0.6574565883554647	0.4810776302349336	0.3243743615934627
112	0.9856025304282471	0.6582311368903737	0.7059830253920576	0.5239425797212811	0.3151129894170654	0.008661939855401488
113	0.9862903538778865	0.7370522176241184	0.7934611306914239	0.6602481446459784	0.4744262013238202	0.2277142611536147
114	0.9952902608573477	0.7299109677667789	0.8034055727554179	0.6318691950464397	0.40576625386996906	0.00793343653250774
115	0.9889687885523883	0.7088099458362361	0.7667969194582496	0.6306764293030843	0.41352099852042945	3.793770628627793e-05
116	0.9884036174063806	0.6590635778693947	0.7087545787545787	0.5307692307692308	0.3313553113553114	0.002307692307692308
117	0.9954250530224068	0.7401690837097732	0.8150883145394672	0.6496357648937232	0.42316136114160263	0.0021953896816684962
118	0.9896777290680822	0.6901333528230226	0.7849387311928029	0.5956258724988367	0.1626337831549558	7.755545214828603e-05
119	0.9902126663526595	0.6792228926255656	0.729239994785556	0.5651153695737192	0.3592751922826229	0.0065180550123843045
120	0.9859905576553275	0.6514916632043931	0.701699542092286	0.5232035928143712	0.30772278971468825	0.006208171891511095
121	0.9933818235809436	0.7047624464969916	0.7760382973217751	0.5969724414542632	0.3513606762409971	0.004485271919610127
122	0.9920105003754335	0.5955144601913002	0.6412614445574771	0.4131434384537131	0.10998982706002035	4.069175991861648e-05
123	0.9894671245516741	0.6962191864467758	0.7555849398009604	0.5974319716055397	0.36978912937573943	0.0
124	0.9925579637462117	0.7102004855299268	0.7708205756276791	0.6036946315574607	0.38150642988364974	0.04490712390283731
125	0.9959312679047989	0.6751161018926399	0.7448582545858811	0.5339077265147304	0.26448026681489717	0.0012784880489160645
126	0.9860532236464742	0.6715381391434785	0.7282131773267221	0.5434666286162737	0.3290764456176649	0.0036385688295936932
127	0.9900225364072208	0.6631661679813681	0.7093394273887548	0.5463953087271473	0.33942738875474304	0.005864091065884788
128	0.9955854722410308	0.7302833812745754	0.8074454428754814	0.6209884467265725	0.4021181001283697	0.017522464698331193
