	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000BMT	3157.0	4646788.0	213823.0	0.0006490852359734263	0.9553884971487127	0.04396241761531389	0	0.9514803816260922	0.04915725940443101	0.0	0.0	0.0	0.0
