	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000EBW	14543.0	4624525.0	224700.0	0.002990068605245974	0.9508111817833417	0.04619874961141238	0	0.9281463080123585	0.2691520174677818	0.24059685071855877	0.11043113525407412	0.0	0.0
