	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR663WAR	3318.0	4384894.0	475556.0	0.0006821871437946875	0.9015425900248532	0.09777522283135215	0	0.9358431842370895	0.09645822666786014	0.04731766124171188	0.0	0.0	0.0
