	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
Merged	4096.0	4616118.0	243554.0	0.0008421454312787946	0.9490826865097184	0.05007516805900281	0	0.9409840316412783	0.0694005718118122	0.002685546875	0.0	0.0	0.0
