	pos	neg	amb	pos%	neg%	amb%		auROC	auPRC	recallAtFDR50	recallAtFDR25	recallAtFDR10	recallAtFDR05
ENCSR000EBW	701.0	231315.0	11173.0	0.00288253169345653	0.9511737784192542	0.04594368988728931	0	0.9722074680446839	0.6018550959149208	0.6205420827389444	0.5007132667617689	0.35235378031383735	0.2296718972895863
ENCSR936XTK	831.0	232912.0	9446.0	0.003417095345595401	0.9577406872843756	0.038842217370029075	1	0.9614009742150592	0.42262402400602705	0.44404332129963897	0.21058965102286403	0.027677496991576414	0.0024067388688327317
ENCSR000EGP	524.0	231433.0	11232.0	0.0021547027209289893	0.9516589977342725	0.04618629954479849	2	0.9803577597169814	0.609422457586446	0.6354961832061069	0.5152671755725191	0.3053435114503817	0.11641221374045801
ENCSR000ECO	87.0	243102.0		0.0003577464441237063	0.9996422535558763		3	0.9931094152144831	0.26177603376729824	0.1724137931034483	0.10344827586206896	0.05747126436781609	0.05747126436781609
ENCSR000DZL	746.0	234916.0	7527.0	0.0030675729576584466	0.9659811915835009	0.030951235458840654	4	0.9809719703813358	0.5800580520198068	0.6434316353887399	0.4195710455764075	0.23056300268096513	0.004021447721179625
